latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-6.54126,139.33617,332.51,0.32,0.55,2026-01-27,344,N,VIIRS,n,2.0NRT,288.73,1.82,D
-6.53708,139.36537,356.01,0.32,0.54,2026-01-27,344,N,VIIRS,n,2.0NRT,289.44,6.85,D
-6.53569,139.3642,335.58,0.32,0.55,2026-01-27,344,N,VIIRS,n,2.0NRT,289.18,3.99,D
-6.5353,139.36711,339.37,0.32,0.55,2026-01-27,344,N,VIIRS,n,2.0NRT,289.14,5.04,D
-6.52559,139.30119,337.45,0.32,0.55,2026-01-27,344,N,VIIRS,n,2.0NRT,288.55,2.17,D
-6.2665,138.97728,334.01,0.34,0.56,2026-01-27,344,N,VIIRS,n,2.0NRT,288.1,5.15,D
-6.24104,138.66608,337.12,0.35,0.57,2026-01-27,344,N,VIIRS,n,2.0NRT,291.6,2.84,D
-6.22198,139.65001,327.78,0.6,0.53,2026-01-27,344,N,VIIRS,n,2.0NRT,285.01,5.32,D
-6.21706,139.64931,335.51,0.6,0.53,2026-01-27,344,N,VIIRS,n,2.0NRT,285.9,5.32,D
-4.02692,136.10677,338.14,0.49,0.65,2026-01-27,346,N,VIIRS,n,2.0NRT,291.33,8.56,D
-4.02564,136.10921,342.2,0.49,0.65,2026-01-27,346,N,VIIRS,n,2.0NRT,291.5,7.79,D
-4.01704,136.13326,344.24,0.49,0.65,2026-01-27,346,N,VIIRS,n,2.0NRT,290.24,7.25,D
-4.01626,136.13095,332,0.49,0.65,2026-01-27,346,N,VIIRS,n,2.0NRT,289.46,9.21,D
-3.99793,136.09364,367,0.49,0.65,2026-01-27,346,N,VIIRS,h,2.0NRT,293.24,10.61,D
-3.99738,136.09172,351.93,0.49,0.65,2026-01-27,346,N,VIIRS,n,2.0NRT,292.04,8.07,D
-3.99348,135.86113,351.37,0.51,0.66,2026-01-27,346,N,VIIRS,n,2.0NRT,290.36,8.69,D
-3.9794,136.35785,330.62,0.47,0.64,2026-01-27,346,N,VIIRS,n,2.0NRT,286.72,6.79,D
-3.97886,136.36163,356.85,0.47,0.64,2026-01-27,346,N,VIIRS,l,2.0NRT,289.13,6.79,D
-3.97625,136.36044,367,0.47,0.64,2026-01-27,346,N,VIIRS,h,2.0NRT,290.13,22.27,D
-3.97262,136.36304,342.81,0.47,0.64,2026-01-27,346,N,VIIRS,n,2.0NRT,285.74,8.08,D
-3.8968,136.23676,345.32,0.48,0.65,2026-01-27,346,N,VIIRS,n,2.0NRT,289.39,8.17,D
-3.89361,136.23869,367,0.48,0.65,2026-01-27,346,N,VIIRS,h,2.0NRT,290.22,10.63,D
-3.87195,136.41283,325.87,0.47,0.64,2026-01-27,346,N,VIIRS,n,2.0NRT,289.38,2.95,D
-3.8406,136.42148,328.29,0.47,0.64,2026-01-27,346,N,VIIRS,n,2.0NRT,290.75,3.69,D
-3.79995,136.33925,326.6,0.47,0.64,2026-01-27,346,N,VIIRS,n,2.0NRT,289.03,2.71,D
-2.8738,140.67653,333,0.46,0.47,2026-01-27,346,N,VIIRS,n,2.0NRT,295.11,6.63,D
-9.82242,130.27391,330.92,0.54,0.51,2026-01-27,522,N,VIIRS,n,2.0NRT,288.45,7.46,D
-9.82006,130.27162,340.91,0.54,0.51,2026-01-27,522,N,VIIRS,n,2.0NRT,288.43,5.3,D
-8.46917,127.08604,348.31,0.54,0.42,2026-01-27,522,N,VIIRS,n,2.0NRT,288.54,8.92,D
-8.46609,127.08056,342.07,0.54,0.42,2026-01-27,522,N,VIIRS,n,2.0NRT,292.19,5.78,D
-5.02879,122.43433,340.03,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,292.11,3.49,D
-4.83258,122.65335,330.81,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,291.05,2.76,D
-4.72292,121.75812,340,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,297.47,6.3,D
-4.71907,121.76107,332.24,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,296.77,8.67,D
-4.71556,121.76392,330.39,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,296.75,4.74,D
-4.54053,121.98038,336.06,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,288.9,4.86,D
-4.53774,121.97642,342.27,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,289.28,6.68,D
-4.53495,121.97245,337.01,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,290.05,5.03,D
-4.52393,121.97786,338.11,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,287.84,4.67,D
-4.13171,120.14868,333.21,0.4,0.37,2026-01-27,525,N,VIIRS,n,2.0NRT,295.35,1.68,D
-4.03082,119.9133,336.71,0.41,0.37,2026-01-27,525,N,VIIRS,l,2.0NRT,299.37,7.58,D
-4.01215,122.24864,335.77,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,296.28,46.37,D
-3.91605,122.10197,333.14,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,289.65,3.34,D
-3.90455,122.42072,328.28,0.39,0.36,2026-01-27,525,N,VIIRS,l,2.0NRT,298.77,3.96,D
-3.90175,122.41672,334.56,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,299.15,4.91,D
-3.90121,122.4202,345.42,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,300.16,3.96,D
-3.87278,122.40514,330.49,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,299.5,2.65,D
-3.87224,122.40865,337.2,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,300.44,7.17,D
-3.86998,122.40115,331.36,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,298.08,2.65,D
-3.86944,122.40464,336.56,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,297.85,2.65,D
-3.77535,120.01279,334.2,0.4,0.37,2026-01-27,525,N,VIIRS,n,2.0NRT,296.69,4.77,D
-3.76302,115.43126,325.46,0.47,0.47,2026-01-27,525,N,VIIRS,n,2.0NRT,286.96,4.53,D
-3.58153,126.70216,330.92,0.4,0.44,2026-01-27,525,N,VIIRS,n,2.0NRT,287.76,1.14,D
-3.52714,128.44774,339.08,0.52,0.5,2026-01-27,525,N,VIIRS,n,2.0NRT,294.83,5.75,D
-3.52469,126.22445,336.7,0.56,0.43,2026-01-27,525,N,VIIRS,n,2.0NRT,291.59,7.42,D
-3.50617,121.44606,337.79,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,293.73,17.19,D
-3.50591,118.9403,344.72,0.44,0.38,2026-01-27,525,N,VIIRS,n,2.0NRT,297.99,8.23,D
-3.50495,121.43178,336.24,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,287.43,6.19,D
-3.50297,118.93587,333.75,0.44,0.38,2026-01-27,525,N,VIIRS,l,2.0NRT,297.06,4.2,D
-3.50238,118.93977,344.75,0.44,0.38,2026-01-27,525,N,VIIRS,n,2.0NRT,296.2,4.2,D
-3.49408,126.51917,334.23,0.39,0.44,2026-01-27,525,N,VIIRS,n,2.0NRT,295.3,5.16,D
-3.40388,126.08166,339.24,0.55,0.43,2026-01-27,525,N,VIIRS,n,2.0NRT,294.87,8.68,D
-3.40378,126.07977,333.68,0.55,0.43,2026-01-27,525,N,VIIRS,n,2.0NRT,295.77,7.94,D
-3.39991,126.08133,341.86,0.55,0.43,2026-01-27,525,N,VIIRS,n,2.0NRT,293.79,8.68,D
-2.97628,121.08658,332.12,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,290.63,2.68,D
-2.87922,122.1621,340.33,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,296.17,5.08,D
-2.85092,122.16853,329.24,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,296.98,2.73,D
-2.70279,112.82694,332.1,0.34,0.56,2026-01-27,525,N,VIIRS,n,2.0NRT,284.48,3.04,D
-2.61093,121.5736,343.55,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,299.66,6.06,D
-2.50611,119.31721,331.75,0.42,0.37,2026-01-27,525,N,VIIRS,n,2.0NRT,295.83,2.59,D
-2.402,119.8872,333.29,0.4,0.37,2026-01-27,525,N,VIIRS,n,2.0NRT,278.38,6.39,D
-2.32368,121.61657,330.11,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,297.34,2.13,D
-2.31479,121.76379,329.3,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,295.21,2.64,D
-2.2371,119.27599,332.93,0.42,0.37,2026-01-27,525,N,VIIRS,l,2.0NRT,295.52,3.38,D
-2.20144,121.64321,330.95,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,296.68,1.13,D
-2.19744,121.62492,333.61,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,298.52,4.58,D
-2.18172,121.43897,331.79,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,296.55,3.25,D
-2.03822,119.48466,331.17,0.41,0.37,2026-01-27,525,N,VIIRS,n,2.0NRT,297.28,3.24,D
-2.03481,119.48415,336.62,0.41,0.37,2026-01-27,525,N,VIIRS,n,2.0NRT,296.62,3.24,D
-2.01254,121.41882,336.91,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,299.9,4.12,D
-2.01201,121.42228,337.82,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,299.96,4.12,D
-2.00922,121.41833,334.51,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,297.47,2.94,D
-2.00712,121.43211,330.32,0.38,0.36,2026-01-27,525,N,VIIRS,l,2.0NRT,300.65,6.11,D
-1.98263,121.08243,331.14,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,297.43,2.66,D
-1.90008,120.96045,345.67,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,299.07,9.78,D
-1.89676,120.95996,343.89,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,296.08,7.23,D
-1.87397,120.79777,349.83,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,302.28,35.87,D
-1.71489,120.19764,335.18,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,299.65,20.4,D
-1.67488,120.21951,332.21,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,300.48,4.72,D
-1.60507,120.31959,334.9,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,298.99,5.54,D
-1.59431,121.96394,337.25,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,295.27,3.61,D
-1.5933,121.26501,345.8,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,301.57,10.9,D
-1.55748,122.15948,335.21,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,293.9,2.37,D
-1.53963,121.21721,340.72,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,300.07,33.72,D
-1.53466,122.17398,338.3,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,295.33,4.04,D
-1.51417,121.20637,344.59,0.38,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,298.43,4.67,D
-1.44576,121.65444,340.19,0.39,0.36,2026-01-27,525,N,VIIRS,n,2.0NRT,300.26,7.29,D
